atom_id,delta_e_kj_mol
336817,12.8690338
336818,-3.8171621
336819,28.6977005
336875,7.475668
336879,8.0227423
336880,5.0550761
336882,-11.404254
336883,36.4928932
336884,44.5671883
336885,-6.5822449
336939,0.6346373
336941,7.8441668
336942,62.3776894
336943,-2.331677
336944,1.9241614
336945,-9.7254477
336992,2.5632229
336994,-0.0351837
336995,-19.3649559
336996,48.53722
336997,2.42434
337045,0.6364543
337046,1.8176012
337086,18.2009087
337087,1.1482267
337088,-0.4039434
337089,0.4675606
337090,4.7465339
337091,-2.5344706
337092,-20.7747307
337095,9.6469469
337096,11.7896137
337119,-1.6270049
337122,-9.7581406
337123,17.9240724
337124,11.6812983
337125,-8.8804674
337126,-14.3256846
337127,14.1420355
337128,4.862761
337131,24.4759465
337135,0.373123
337138,-3.00933
337139,20.106638
337140,16.4369698
337141,12.6645565
337142,4.1593089
337143,-1.6921618
337144,-18.5006676
337146,21.4862309
337148,-15.1535177
337149,14.0380878
337150,19.1038342
337151,31.4648266
337152,-0.2154624
337153,17.4501477
337154,-18.0746021
337155,27.1556263
337156,12.5086117
337157,-1.5742762
337158,-0.4172802
337159,3.1588738
337160,-9.991706
337161,4.5339952
337162,8.0177069
337163,3.7443846
337165,36.5037194
337167,-5.0846396
337168,12.4251299
337169,25.4517975
337170,16.0261688
337171,-3.4619375
337172,18.2710362
337173,-1.7192317
337174,28.9182168
337175,10.8604898
337176,33.0258522
337177,5.8402638
337178,43.8066826
337179,48.8010407
337180,12.3002977
337182,17.4755726
337183,-17.468031
337184,6.5378886
337185,-4.477943
337186,35.6905403
337187,9.3743315
337188,47.1423569
337189,22.7487488
337190,-9.7296849
337191,19.2518501
337192,17.3242531
337193,0.9489564
337194,6.9384566
337195,-8.1713505
337196,47.2131653
337197,-5.9604012
337198,-16.953497
337200,-0.2809226
337201,20.447361
337202,3.1994708
337203,-10.2388821
337204,14.2247877
337205,15.5692826
337206,15.1239443
337207,24.0347118
337208,36.4655991
337209,4.729857
337210,76.9027634
337211,-16.9994946
337212,39.974701
337213,19.8858356
337214,26.6493931
337215,21.2022324
337216,20.6771527
337217,-4.4856072
337218,17.0135918
337219,32.948822
337220,-7.1698089
337221,18.065958
337222,-7.392529
337223,-18.7926617
337224,10.6089144
337225,3.6710086
337226,8.4860506
337228,18.5114594
337230,3.6574021
337231,-13.4042349
337232,-20.5097389
337233,15.1254311
337234,-15.4300423
337235,12.4848757
337236,7.5830732
337238,0.0815036
337239,21.0132885
337243,24.4118385
337244,13.688386
337245,-7.2210364
337246,-11.2558308
337247,29.4725075
337248,12.7580757
337250,22.0960045
337251,-12.2603512
337255,22.2367439
337258,0.7938422
337259,-10.2465468
337260,3.693234
337262,-0.6323674
337263,15.7140408
337264,24.7968006
337267,28.8286343
337268,18.2823773
337269,22.0046139
337270,18.6214199
337271,35.0288696
337272,10.3146563
337273,3.6875673
337274,-11.1556559
337275,1.2024027
337279,-7.2916374
337280,-6.4825683
337281,27.5388031
337285,14.9717216
337287,18.3859482
337288,21.1905365
337289,-15.9635534
337290,38.1113815
337291,-5.6859455
337292,1.6542483
337293,8.7989025
337294,-3.9753536
337295,-2.3975101
337296,11.4574938
337297,2.4321482
337298,9.7016449
337299,19.7883454
337300,1.6377722
337301,0.2699765
337302,-6.4654517
337303,8.7362623
337304,29.9648666
337305,24.1378536
337306,7.7170453
337307,17.8393612
337308,-9.1959362
337309,14.0565014
337311,-11.3258219
337312,23.2774124
337319,18.4748154
337320,32.4624863
337321,-6.6981426
337324,29.3937874
337336,6.7746368
337348,5.3457556
337356,25.6141339
337359,24.5605164
337360,5.2061625
337361,26.5417614
337362,-16.8443718
337363,29.0518665
337364,8.508689
337368,-7.7800908
337369,7.019598
337375,3.7026861
337376,38.9725494
337379,0.8623396
337380,10.1140547
337381,37.7966118
337383,8.9042398
337384,9.3955965
337385,20.1179199
337386,27.5119171
337387,41.932129
337388,-23.8629342
337389,-5.634974
337390,-27.253439
337391,26.8399182
337392,-12.4350186
337393,5.2416306
337394,6.0349369
337395,5.2131858
337397,22.3879261
337398,23.1525345
337402,-1.911885
337403,8.6840067
337406,7.20508
337417,28.0869579
337418,-9.6603098
337421,-4.0773811
337422,-0.2066653
337460,50.0812416
337462,14.6511803
337463,12.515522
337464,3.6086309
337465,-14.3174639
337466,40.3540115
337469,15.7015352
337471,18.0962143
337472,30.2303238
337473,6.3323026
337474,13.8818408
337475,-1.8355081
337476,19.9950086
337477,-1.3823303
337478,0.3257149
337479,-15.7891245
337480,3.9065922
337481,11.5457335
337482,11.0613041
337483,19.2702141
337485,43.1284752
337486,5.8673826
337487,3.5225003
337488,-5.7286144
337489,4.0754972
337490,-9.5563536
337491,3.8453374
337493,5.3794594
337494,-13.0930042
337518,14.1509371
337560,22.6490708
337561,15.5814381
337562,11.1645918
337563,25.4744301
337564,19.8736382
337565,15.2922335
337566,6.8229752
337568,15.7622013
337570,32.521698
337571,26.8471986
337572,30.8683186
337574,34.8326302
337575,23.8288689
337576,16.3584976
337577,30.8033848
337578,17.122818
337580,29.0421543
337581,4.1010003
337584,5.5679069
337585,-8.9758636
337588,24.6163445
337589,-5.8177042
337658,8.9007902
337659,-4.5602346
337660,-10.7308398
337661,57.1228218
337664,0.6512831
337668,23.3167553
337669,-16.1406937
337670,12.9544354
337672,8.6157818
337673,26.1004162
337676,19.5839672
337681,-6.0182385
337754,5.597034
337755,28.0387878
337756,13.2713289
337757,25.4883652
337758,-10.8814526
337759,12.7946081
337760,20.1879101
337762,28.9096108
337763,34.2315178
337764,9.8071776
337765,29.928997
337766,25.971962
337769,3.8816812
337847,24.0375805
337848,16.2509899
337849,11.967969
337850,-9.0604277
337851,-7.2269178
337852,-4.1238027
337853,9.2955752
337854,-1.6775921
337855,-15.6216412
337856,24.798584
337857,34.1033134
337858,35.356926
337859,6.2961068
337938,31.323637
337940,6.0987082
337941,11.2014713
337942,10.7410937
337943,16.3601856
337944,19.3725929
337945,37.5575333
337947,-4.0227976
337948,3.1318305
337949,-39.9869232
338027,25.5539685
338029,11.4705448
338030,7.9077578
338031,32.2391052
338032,-7.181675
338033,6.892971
338034,20.2005634
338035,28.2452393
338037,-17.4742031
338112,6.3634701
338114,8.7984371
338115,5.1348033
338116,-24.7190571
338117,12.7748833
338118,19.3970432
338119,-16.7181092
338120,-1.6820719
338194,12.6072169
338196,2.8067591
338197,-31.4915905
338198,4.7615419
338199,11.5357523
338200,-15.5782204
338203,38.9873696
338276,39.3635979
338277,3.7772963
338278,12.059432
338279,18.1258736
338281,-0.2478115
338348,15.9992162
338352,22.7153588
338353,2.4411543
338354,-0.8939966
338355,-18.5449543
338356,-4.8146048
338422,6.7909656
338423,-2.4555862
338424,-11.5674372
338425,-11.3039503
338426,28.7096367
338427,40.1849747
338430,6.9103274
338489,32.1695824
338490,5.0277104
338491,6.8990526
338492,0.2222719
338493,35.3274269
338494,13.3771191
338495,-0.9204746
338496,16.3186607
338553,1.9143598
338554,22.686842
338555,12.2223797
338605,1.775487
338608,-1.443785
338609,-2.1458523
338611,23.2103176
338659,43.9234658
338660,18.2590447
338661,16.7783661
338662,0.3449338
338664,6.801251
338704,0.9981036
338707,9.9140768
338708,9.3184519
338709,0.1879263
338710,-17.7169724
338711,3.9470418
338714,19.4738961
338715,26.909279
338742,20.0771236
338746,9.5349884
338747,23.994505
338748,27.7279587
338749,-10.8032465
338750,-17.8498974
338751,31.797926
338752,33.4038353
338775,-8.1657066
338776,3.8792392
338777,4.3952437
338778,-3.1546986
338781,12.4540253
338782,21.704073
338785,21.8632812
338786,38.9194832
338789,28.0348854
338790,26.5594406
338793,8.7663822
338794,38.0093117
338795,15.4550171
338796,27.2000904
338797,10.9250432
338798,2.5336554
338799,7.0138769
338800,15.3295469
338801,2.0623236
338802,-1.8312621
338803,14.0505362
338804,22.3089371
338805,2.8251066
338806,35.1634712
338807,-0.2758912
338808,3.1290832
338809,23.2492943
338810,2.2834947
338811,13.3692169
338812,-5.7732382
338813,-14.2041454
338814,-14.1710186
338815,12.0469656
338816,4.7794905
338817,24.792202
338818,21.2635059
338819,5.6313682
338820,52.4219971
338821,43.7569313
338822,9.855299
338823,2.9512178
338824,-12.0343151
338826,-19.4979286
338827,-23.1921539
338828,37.6975327
338829,20.6296807
338830,0.5744329
338831,-8.8271313
338832,8.9453488
338833,29.3955822
338834,26.2875805
338835,34.187954
338836,-5.3507199
338837,-2.441813
338838,-1.5349707
338839,-3.3735166
338840,23.3823338
338841,33.8222389
338843,-13.3597689
338846,4.7273293
338847,20.9299546
338849,16.955866
338850,7.7960572
338851,35.7094765
338852,-0.4114645
338853,8.6424847
338854,-20.3564129
338855,1.5489174
338856,35.2504273
338858,-0.4165499
338859,4.9913702
338860,13.8392696
338861,3.0549858
338862,9.8338166
338863,12.4689884
338864,32.7369728
338865,-2.3715727
338866,-2.9087608
338867,48.4596329
338868,26.9700966
338869,-17.0309048
338870,-1.0464959
338871,46.2344132
338872,2.4095812
338873,2.2843251
338874,-2.7698512
338875,23.7533818
338876,13.5802841
338877,1.8069991
338878,20.2582493
338879,27.0970764
338880,16.955965
338881,-17.8817558
338882,10.7300768
338883,5.874807
338884,6.1542568
338885,33.1306
338887,11.4889374
338888,-1.0747582
338890,37.1901169
338891,-23.6854954
338892,64.340065
338893,-6.8127556
338894,-6.1565938
338895,17.2197247
338896,31.3231392
338897,12.4795933
338898,-16.9063148
338899,0.5936268
338901,19.7274933
338902,18.8219109
338906,21.4669838
338907,9.8919544
338909,5.3117051
338910,2.3298626
338914,-2.1253073
338922,-17.4652367
338923,-13.4294558
338925,1.7201119
338926,-0.9278652
338930,8.5629416
338934,17.0753803
338935,33.3604813
338936,5.0369186
338937,-13.0558558
338938,27.0676994
338939,1.4518105
338941,25.0406723
338942,29.8374081
338943,17.9978276
338951,37.1030426
338953,16.9197712
338954,-15.9485044
338957,-4.5166106
338958,17.5171948
338959,20.5136185
338960,10.7699461
338961,16.5790425
338962,30.9979936
338963,25.1718311
338965,33.3242073
338966,6.1191826
338967,-6.9821482
338968,-7.9973532
338969,4.4088798
338970,48.5059624
338971,18.7999554
338973,18.7201195
338974,12.4302159
338981,29.8620796
338982,9.1790476
338985,-8.7589026
338986,34.1768951
338987,14.1446877
338989,-0.4285203
338990,31.8627988
339027,23.7057228
339028,59.3359718
339029,43.2681198
339030,3.4175177
339031,8.2925291
339032,45.3858338
339033,-26.137064
339034,14.2902365
339035,0.0713061
339042,35.0790138
339043,21.035265
339046,9.0515709
339047,7.7322846
339048,4.3354507
339049,46.3522034
339050,-2.0472875
339051,7.6777935
339052,7.4293685
339053,12.3243685
339054,82.2288666
339055,-8.5794811
339056,-19.4866047
339057,5.0175414
339058,7.857625
339060,15.7568045
339061,25.7039776
339065,27.2672405
339066,28.0657673
339069,9.1955328
339081,7.9509192
339085,25.646307
339123,0.871223
339124,4.9457064
339125,-6.6521096
339126,18.2486248
339127,-23.9752656
339128,2.2818194
339129,-13.9564172
339130,19.3688278
339132,4.0139885
339137,-8.8220949
339141,-11.5065584
339142,30.9634418
339143,21.5408955
339144,30.4599362
339145,14.3276281
339146,27.3907337
339147,-5.7993918
339148,1.0982573
339149,2.7757623
339150,16.8814622
339151,16.0294838
339152,14.9094134
339154,10.7535134
339155,18.0574932
339221,32.8202973
339223,-3.5175174
339224,17.968031
339225,17.7270661
339226,0.6921328
339227,14.8512554
339230,23.7666722
339232,25.6822472
339233,-2.3346202
339234,28.8235264
339235,-8.882534
339237,15.1820116
339238,26.6675358
339239,23.6937561
339240,-14.8799934
339241,10.408309
339243,16.1884441
339244,9.2465773
339316,7.5562163
339317,-11.0102587
339318,7.4695516
339319,20.0292206
339320,24.3651848
339321,-9.3191805
339325,-13.2939434
339326,-24.00494
339327,12.3089514
339328,2.971025
339329,31.4453964
339330,-1.7060731
339331,3.0130622
339332,18.940197
339410,27.6745568
339412,32.0408707
339413,-0.1710725
339415,12.6426363
339417,54.9553338
339418,46.5097962
339419,29.5825978
339420,38.0161858
339421,25.5906334
339499,4.3237205
339501,11.993148
339502,17.718586
339503,14.1627235
339504,-2.7143646
339505,14.0271254
339506,38.9579582
339508,12.7251702
339509,4.8090334
339510,51.0788765
339511,-7.4060254
339586,20.898636
339588,-10.7245922
339589,7.7606373
339590,-12.8202305
339591,-5.7735701
339592,19.6459828
339593,20.003767
339594,16.0694389
339595,20.5735016
339669,31.3810654
339671,1.4131117
339672,4.6579204
339673,3.055517
339674,-10.28654
339675,19.2359505
339676,31.282301
339677,33.7820893
339680,39.500866
339751,16.4872551
339752,9.1023693
339753,7.1072974
339754,12.3438521
339755,19.5695305
339756,15.8733292
339757,4.5939951
339758,-26.8036614
339759,31.7221356
339760,-2.1964362
339829,29.7477684
339830,23.970688
339831,32.3667107
339832,7.61798
339833,-0.0755585
339834,10.3759222
339835,19.4395256
339836,-4.5627194
339901,23.1753616
339902,42.0705414
339903,22.132515
339904,-4.2453356
339905,26.9038086
339906,30.7192898
339907,-1.9360282
339908,9.5871926
339909,-14.8181753
339910,7.8730722
339911,10.5479498
339912,-15.7750044
339971,-10.9914952
339974,-15.3564596
339976,-15.516079
339977,31.907711
339978,10.4073544
339979,4.6630149
339980,21.4138775
339981,3.1877482
339982,1.3235101
340036,2.4884041
340039,-8.2733565
340040,7.3944883
340041,6.0242815
340042,63.7328186
340043,-6.5602713
340044,-5.2244959
340047,-1.2292365
340098,12.5311251
340099,-7.9431624
340100,-8.1768389
340101,-1.95929
340102,30.7802601
340149,32.0719986
340150,21.9394628
340151,3.7191451
340152,-8.497427
340153,7.0450416
340154,3.9124146
340155,29.4899864
340198,38.899025
340199,26.4602967
340201,32.5083809
340202,11.2406244
340203,18.828434
340204,14.9689618
340205,17.5183144
340243,35.9622078
340244,19.7459584
340245,12.0472069
340247,10.4930411
340280,-0.5452768
340281,4.778327
340283,15.5641537
340286,4.0618968
340287,-0.3694947
340290,50.4041481
340291,16.6345291
340294,17.5516358
340295,17.5893116
340302,21.2664738
340303,26.8866616
340304,2.7592802
340305,5.2978764
340306,7.2737241
340307,50.3014984
340308,25.4856282
340309,1.8159652
340310,12.9636832
340311,-13.0675736
340312,20.2010403
340313,3.1940305
340314,11.5640126
340315,37.1450157
340316,25.6370316
340317,33.3667107
340318,6.4076233
340319,31.1818504
340320,23.0818367
340322,24.8810884
340323,-6.5055962
340324,34.0615234
340325,18.5648518
340326,24.2480736
340327,18.624321
340328,5.6354728
340329,14.8061056
340330,23.3861599
340331,25.8126049
340332,-5.5387826
340333,6.7320123
340334,28.4156361
340335,6.6852947
340336,16.6901055
340337,0.5731045
340338,34.9532434
340339,6.017705
340340,36.7742386
340341,7.6087051
340342,12.9587908
340343,30.2655373
340345,31.1583538
340346,49.9397164
340347,0.6464267
340348,21.179863
340349,-26.2755413
340351,-10.2887879
340352,-1.9741208
340353,11.2831707
340354,16.7213421
340355,0.3524635
340356,42.7265625
340357,8.1225376
340358,-18.1626988
340359,-9.9596616
340360,14.794591
340361,25.1483784
340362,19.5309353
340363,10.6947842
340364,16.3916245
340365,11.9541684
340366,7.0010667
340367,20.4189568
340368,18.9850656
340370,9.2948818
340371,15.8328772
340373,18.4079418
340374,-3.0601535
340375,-15.0612898
340376,-9.4036408
340377,-4.6213098
340378,-6.1077743
340379,27.6824379
340380,-4.9753146
340382,18.1154327
340383,5.5127216
340387,23.5804119
340390,-10.2890883
340391,33.3313828
340393,27.5627041
340394,-4.4331208
340395,29.2592106
340396,21.8975316
340397,18.2944241
340398,2.6510921
340399,45.8446732
340400,23.818533
340401,12.2692318
340402,40.9395676
340403,34.0578918
340409,21.4747639
340410,12.9064408
340411,14.0924597
340412,22.4830685
340413,31.1896248
340414,9.6355791
340415,24.1225624
340416,-8.5420466
340417,29.3429222
340418,2.492095
340419,48.4043236
340421,15.720254
340425,32.4359398
340426,1.6527299
340428,-12.0483656
340429,7.8307681
340430,11.2554674
340432,5.55479
340433,46.4292107
340434,31.5910836
340436,20.3473206
340437,1.7423492
340440,6.6629577
340441,1.3562507
340442,24.2349968
340444,41.4532776
340445,13.0552826
340449,28.893345
340454,25.3932228
340457,-5.1530728
340465,18.529192
340467,10.1864014
340468,18.8049889
340469,-0.8053555
340470,2.1740384
340471,25.5719376
340472,21.6379814
340473,7.3724146
340474,61.6500092
340475,14.4966278
340476,33.448143
340477,7.5189882
340478,-1.286937
340480,12.8890048
340490,10.2281561
340491,9.2047052
340494,12.3387671
340497,10.4271298
340498,11.9517336
340499,19.5228596
340500,19.0863152
340501,30.85318
340503,21.5641098
340504,-12.0896339
340505,-0.788519
340506,10.0247602
340507,15.7152138
340508,8.4376545
340509,3.5919006
340511,33.4157486
340512,14.7866307
340520,11.6871443
340523,2.728487
340524,21.2530537
340532,42.3004723
340535,-3.6852954
340536,-12.1648779
340564,4.94413
340565,21.6455822
340566,23.9117414
340567,31.9157982
340568,37.2502785
340569,-8.1336145
340570,11.2213087
340571,20.4879799
340572,9.580389
340573,22.3320427
340585,-17.429411
340586,15.3718825
340587,-2.8014567
340589,26.5597744
340590,-11.0058136
340591,10.6766873
340592,5.1737485
340593,21.852007
340594,31.4486695
340596,17.7881928
340597,37.3119087
340600,-20.7165299
340601,20.7079335
340604,2.1198011
340605,35.8280869
340663,27.8059483
340665,59.0912056
340666,31.8392278
340667,-8.1084995
340668,15.4095373
340669,16.0047321
340672,69.7917328
340674,6.065824
340675,12.3420029
340676,15.2815514
340677,10.0780506
340679,28.7190209
340680,2.4829283
340681,13.7370482
340682,18.22538
340683,17.5796337
340684,20.6985932
340685,14.8518162
340686,18.1901474
340689,25.441845
340690,-0.1246307
340693,-7.9799734
340694,1.7410286
340758,35.9540482
340759,15.9944534
340760,81.1411362
340761,10.7082148
340762,-4.0758734
340763,11.4115315
340764,8.7361298
340765,7.5561633
340767,2.8890034
340768,12.9196712
340769,18.2844143
340770,36.1763344
340771,10.0331173
340772,11.0653086
340773,17.6360741
340775,36.6680908
340776,12.0567064
340849,10.4901295
340850,41.8755532
340851,-3.2741599
340852,0.0698015
340853,-16.0665073
340854,60.6186714
340855,-19.136137
340857,-13.9632072
340858,-0.2047959
340859,1.3404981
340860,19.1990471
340861,2.1235511
340862,24.6670685
340863,12.7959442
340864,27.4713993
340868,20.4463234
340939,56.6151886
340941,-17.6167622
340943,-7.2227507
340944,29.1173706
340945,1.6548076
340946,23.1214218
340947,5.2274203
340948,11.15658
340949,26.6161042
340950,16.9373132
341024,40.1384049
341026,-28.651413
341027,48.5898209
341028,16.5064869
341029,33.7241555
341030,36.1160164
341031,6.9593964
341032,-5.472343
341033,4.7671924
341034,51.7780113
341036,-25.12323
341106,21.8913404
341107,34.2170792
341108,0.3507029
341109,-4.0442681
341110,21.3672676
341111,36.0450249
341112,-0.2627806
341113,3.1089566
341114,-2.8528666
341115,16.2806664
341116,15.4464455
341117,19.8778934
341186,-11.2588711
341187,23.9146938
341188,-2.2199547
341189,39.0239029
341190,9.974578
341191,5.45434
341193,-4.5889144
341194,19.3667832
341195,49.4473191
341196,4.6454888
341262,-6.999711
341265,-0.2353839
341266,12.1896229
341267,-3.6728299
341268,28.0962219
341269,-6.0285101
341270,-11.378706
341271,18.0747089
341273,-4.2394385
341332,0.7409831
341335,-11.5925389
341336,0.176766
341337,-8.4000626
341338,-13.7523499
341339,26.8615914
341340,17.5206146
341341,1.2879492
341342,-7.9672686
341343,-4.3941713
341344,1.4527005
341402,6.7015028
341403,-2.3470631
341404,16.3675614
341405,-17.3633862
341406,22.2961464
341407,-1.6978839
341408,13.1374712
341409,-1.477334
341410,-9.5817957
341411,5.4618306
341413,-1.5649526
341463,21.1240177
341464,51.4970856
341465,-10.1863699
341466,1.298102
341467,11.7593155
341468,10.338335
341469,17.5772934
341470,10.6293974
341471,-9.3086891
341520,4.9650208
341521,21.8326817
341522,13.4157639
341523,2.4708221
341524,48.5644188
341525,34.993084
341526,7.6097574
341569,26.0689163
341570,27.1904488
341571,1.5858895
341572,6.4050527
341573,8.070055
341574,13.6205549
341575,29.4728337
341578,26.0609093
341613,5.8812562
341614,24.7575856
341615,20.5719586
341616,11.4611817
341617,9.9720918
341618,24.8504354
341619,14.2032108
341620,25.1845207
341623,21.4464665
341631,-6.2949395
341639,18.0897865
341650,15.4374895
341651,17.5880013
341652,7.3381992
341653,9.2172718
341654,13.387331
341655,64.2994156
341656,37.1898193
341657,48.1465035
341658,9.3204136
341660,53.3677101
341661,-7.6298075
341662,14.2362795
341663,-29.7287998
341664,-5.9531318
341665,3.3628204
341667,1.334684
341668,5.1423221
341669,34.0736084
341670,8.0638828
341671,10.3421736
341672,63.7674179
341673,-6.0706902
341676,-2.3865018
341679,28.5616436
341680,3.4001289
341681,24.9718208
341682,16.4244023
341683,44.0271416
341684,18.1466427
341685,14.2042713
341686,16.0650806
341687,19.4709034
341688,9.2911224
341689,-1.1679821
341690,19.8993894
341691,3.5579632
341693,-15.6787691
341694,23.8251457
341695,-3.2347698
341696,31.7080231
341697,16.7424698
341698,13.4071846
341699,30.5287762
341700,6.1959791
341701,53.5074806
341702,51.0030899
341703,40.9180032
341704,12.0250263
341705,33.9278526
341706,1.96327
341707,50.2984581
341708,29.5707913
341709,-23.4965649
341710,-9.8449726
341711,19.6036968
341712,22.6850567
341713,5.1808896
341714,30.3192616
341715,-0.4302305
341716,46.1095734
341717,23.8743286
341718,-15.3088799
341719,14.8716774
341720,-15.3632355
341722,24.6164818
341723,-20.428236
341724,-4.8198352
341725,0.1672384
341726,8.1788206
341727,30.0223064
341728,34.1882477
341729,3.8507916
341730,29.4789791
341731,16.2645893
341732,7.9747314
341733,41.0877953
341735,10.7791395
341737,8.1484108
341739,12.8669634
341740,15.7432623
341741,2.3606429
341742,20.3939743
341743,24.5146218
341744,-17.1389332
341745,25.3197041
341746,16.7227402
341747,28.72472
341748,36.8640252
341749,-4.3977647
341750,9.9130384
341751,12.4598599
341752,35.856617
341754,10.720417
341758,-4.9124742
341759,-21.0846176
341760,24.0891914
341761,30.249794
341762,-5.7043305
341763,-11.2530575
341764,20.4552708
341765,32.7088967
341766,20.6605397
341767,4.5037999
341769,16.555212
341770,9.8533412
341771,-6.9249002
341772,-0.7629901
341773,26.6824436
341774,12.8916216
341775,34.473198
341776,-0.6931938
341777,5.1702008
341780,25.4771157
341784,-1.3541384
341785,-1.6929766
341786,10.0910425
341787,15.5917588
341788,-5.3540735
341789,1.1005986
341791,40.3795433
341792,24.3066445
341800,16.1088314
341801,14.667737
341802,39.7986031
341803,22.478756
341804,32.3447838
341805,-12.4519882
341806,20.2824898
341807,5.9235344
341808,3.7790523
341809,-32.9601784
341810,1.5363361
341811,10.754529
341812,60.6417618
341826,-5.606545
341827,25.7723675
341828,13.4387207
341830,21.3119469
341831,7.3046909
341832,34.798935
341833,11.8031912
341835,17.0514851
341836,21.6019802
341838,5.6713395
341839,-10.4237814
341840,-12.5683022
341841,-4.6956206
341842,14.2849751
341843,-20.2185745
341844,-33.1329842
341845,2.1196225
341847,11.8397742
341848,15.3301058
341851,-1.682366
341852,-8.4762182
341856,5.2458711
341868,14.163868
341871,5.5135656
341872,-2.8990274
341888,33.5467682
341889,36.9530258
341890,17.6784859
341891,22.7241726
341892,-4.8339086
341893,25.2252998
341894,-5.5727644
341895,14.8312912
341896,30.0194664
341901,16.6225109
341911,-5.474978
341913,-1.4684769
341914,9.7978363
341915,24.0396843
341916,-14.3025627
341917,15.1695471
341918,-4.0325303
341919,7.7953043
341920,11.9856158
341921,-14.8860532
341922,1.2519879
341924,18.7287903
341925,23.2738915
341933,37.8481332
341934,-4.1633239
341936,13.0046196
341937,32.311821
341983,4.0466599
341985,34.6700058
341986,15.7032404
341987,52.0118332
341988,20.846491
341989,19.6193524
341994,10.9466248
341995,20.3868389
341999,21.2746601
342002,38.8824806
342003,22.3059769
342004,51.9290504
342005,29.3067761
342006,14.7238169
342007,15.6608782
342008,1.6755202
342009,48.8846436
342012,18.6286602
342013,9.5920916
342078,2.6953213
342079,-1.090534
342080,1.4436417
342081,-27.0683327
342084,-3.6108012
342086,-4.4274993
342087,20.6402436
342088,34.3304253
342089,33.638752
342090,24.94483
342092,35.1556587
342093,24.7498417
342094,31.6130944
342095,15.9490186
342096,27.8231144
342097,27.0152397
342098,21.8333111
342099,22.4179917
342168,-2.3511789
342169,54.8661118
342171,-14.5887308
342172,4.7851177
342173,-21.4673577
342174,16.255333
342175,16.3951779
342176,31.3053417
342177,23.995224
342178,18.304718
342179,6.6831618
342180,39.9366418
342181,0.5311067
342182,18.6948586
342183,21.0799522
342256,11.6426687
342258,-7.7010751
342259,-14.1752796
342260,12.0237818
342261,10.0887852
342262,28.0647945
342263,4.1901927
342264,3.7893818
342265,24.841116
342266,23.9993858
342269,8.3163929
342340,7.1442337
342342,28.6015473
342343,6.1560626
342344,45.7571907
342345,20.0568676
342346,-6.030879
342347,32.7111054
342348,17.2601376
342349,22.861002
342350,3.695734
342351,19.6818581
342421,15.4154339
342422,-11.6420326
342425,12.8489904
342426,31.4826298
342427,13.2801695
342428,18.1158238
342429,19.3352223
342430,-5.4254918
342431,0.4990453
342432,7.691742
342435,27.8752232
342498,17.1197624
342499,17.3592148
342501,23.3481884
342502,9.9386912
342503,-11.7062893
342504,16.9353658
342505,35.7130928
342506,23.6248322
342507,16.1526756
342508,35.9421196
342509,39.606823
342511,35.3200035
342570,28.9157314
342573,12.1750565
342574,-4.343863
342575,17.600956
342576,-1.8932074
342577,8.8343268
342578,40.176796
342579,-13.0035248
342580,12.0690556
342581,12.50949
342583,-14.5894127
342638,8.7489224
342641,20.9962808
342642,21.4045849
342643,9.9031116
342644,12.3300324
342645,49.2161369
342646,37.3330422
342647,29.7479821
342648,-5.6245613
342649,30.297329
342650,-10.2917404
342701,22.1755867
342702,13.9328662
342703,10.2642069
342704,33.9225694
342705,-11.4325409
342706,52.2536163
342707,37.1367912
342708,9.3869515
342709,25.764719
342710,-1.069784
342711,-21.2673893
342714,33.2977448
342757,34.1592865
342758,5.4585333
342759,11.2258959
342760,5.3140235
342761,21.6478939
342762,9.1727772
342763,-10.3394566
342764,24.3911247
342765,19.6746578
342766,56.6486016
342767,43.0903244
342768,25.2974434
342769,20.1873264
342770,27.3521252
342809,7.7923699
342810,13.9902736
342811,7.777287
342812,19.947136
342813,22.5003891
342814,38.5801239
342815,58.3927994
342816,50.4660683
342817,5.7890024
342818,21.4338074
342819,47.0282631
342820,20.9113008
342821,13.8323679
342822,33.7568207
342823,27.1316547
342824,45.2360039
342825,34.985096
342828,12.2919941
342835,-7.3067227
342836,-7.9162598
342837,-11.8238421
342840,-25.2123375
342841,23.1176739
342844,-4.8605114
342845,-7.3208351
342848,-2.8836726
342855,24.2533188
342856,-6.0915084
342857,17.5661869
342858,14.3571997
342859,22.1889343
342860,36.3577347
342861,21.314373
342862,19.5876122
342863,46.4606095
342865,34.0117073
342866,-4.9025284
342867,8.6725712
342868,8.0493183
342869,32.2923737
342870,19.3215027
342871,1.9705442
342872,42.8620416
342873,21.5529843
342874,9.3008089
342876,19.5663872
342877,23.7890282
342878,6.2586198
342879,-20.2829018
342880,-29.0811863
342881,7.2873297
342882,8.2812281
342883,6.7739439
342884,23.4293614
342885,14.6830731
342886,13.6566162
342887,9.9344626
342888,5.4645901
342889,27.091486
342890,26.7239056
342893,3.1903405
342896,28.0455074
342897,9.324337
342898,28.3056641
342899,7.0671744
342900,29.8404866
342901,35.1515541
342902,3.1920924
342903,14.3911848
342904,25.1263199
342905,14.9117986
342907,22.7128048
342908,21.0319119
342909,52.5202828
342910,21.5488014
342911,30.9594612
342912,30.5113068
342913,22.4101143
342914,25.4200821
342915,7.7300458
342916,30.9881612
342918,9.3859797
342922,30.0430679
342923,2.7987945
342926,13.6872025
342927,16.86928
342929,13.7114096
342930,23.7396755
