role,atom_id,x_A,y_A,z_A,is_gb,first_neighbor_count
gb_sample,48991,91.94410210837516,72.82961697554958,46.73658883888077,1,11
gb_sample,40073,76.13669830206493,57.05806535832142,82.11306338769009,1,11
gb_sample,22814,46.47185145038437,96.962862376496,16.617800766842265,1,11
gb_sample,28280,46.610904013876656,34.07145846844278,5.117135410875767,1,10
gb_sample,37974,72.06776055839686,53.65898919820926,65.00972934615307,1,11
gb_sample,34856,66.44560812999393,10.251731187530272,13.797280052227837,1,13
gb_sample,23792,43.104558241698705,39.41925493379581,49.012619225278804,1,11
gb_sample,16154,30.520345269685897,28.90840905951822,54.74655292124123,1,10
gb_sample,39164,74.54934909399029,50.43488724089927,31.90149700238584,1,13
gb_sample,10530,17.12993242729436,69.20015780207576,40.78211588701507,1,11
gb_sample,33703,60.8514644522875,45.674062215855685,80.8876500122008,1,11
gb_sample,9774,18.476324132388164,95.92185213671053,92.73949882667036,1,10
gb_sample,11195,21.7811134352059,71.91069925812424,72.04002879376942,1,13
gb_sample,46996,87.7125425254885,15.15170470047241,22.090757759950336,1,11
gb_sample,22415,45.589797695653886,90.63706638379652,14.05369554261066,1,11
gb_sample,36872,66.4124286234998,81.40231334557066,79.44207597349904,1,11
gb_sample,42635,82.20673452281152,9.516134539444726,67.79821947078459,1,10
gb_sample,822,2.777837176554619,90.65930932998965,1.7270809966968674,1,11
gb_sample,11928,21.365320425942397,71.1472636357249,38.628222642584255,1,11
gb_sample,22699,40.23704424433889,55.761011096310554,1.0057024592725858,1,13
gb_sample,45769,89.29018995743783,2.1957890672631564,67.69848159708687,1,11
gb_sample,5526,11.061206111690085,15.23656523399064,45.70532262237762,1,11
gb_sample,17803,34.452117615483594,64.80068036291794,82.36579702662169,1,11
gb_sample,1677,3.365480031996241,23.410235414237352,15.492493740569286,1,10
gb_sample,25628,49.47927020177102,37.38923319248388,49.961648300454684,1,11
gb_sample,13311,27.023809665982846,70.53083545880887,65.73675035827908,1,11
gb_sample,29915,58.74960827576191,97.5924444412044,96.01481619176248,1,11
gb_sample,11001,21.236295649580843,19.609338233403175,51.77621382461366,1,11
gb_sample,25379,48.6103688730274,85.22019517486012,10.109434851972164,1,11
gb_sample,22773,37.4740733633394,73.75144049499144,24.44950926142087,1,11
gb_sample,21578,39.843093835725924,66.06075680934613,58.99249960522371,1,11
gb_sample,24109,46.422554135121885,81.91783876010103,86.61187879520168,1,11
gb_sample,29778,49.97804561262517,35.30468985734149,88.69238406244047,1,11
gb_sample,24027,42.280153719936855,54.591600604478394,90.5731488222479,1,13
gb_sample,26945,45.91064158456407,78.71538223990899,76.16759715930878,1,11
gb_sample,39934,78.77604628237795,16.527189273518673,84.17549991226002,1,5
gb_sample,14496,23.931239133473746,80.24672689559245,82.15950532766905,1,11
gb_sample,37340,69.6157930525503,37.712343620506466,66.91013293870259,1,13
gb_sample,9389,17.780136359050164,80.85501175434972,18.661550025279045,1,10
gb_sample,35245,65.03158348619337,22.065547104319553,10.231181618825481,1,13
gb_sample,23542,45.20516062823876,64.69990190350046,18.32254234021998,1,11
gb_sample,41485,76.4519293033619,60.103453469003696,30.162794911819446,1,11
gb_sample,5542,9.833817384247826,66.49455258519946,61.471365024909346,1,11
gb_sample,45190,85.58290751412976,13.293196560104992,6.908857745460996,1,11
gb_sample,10972,20.12331497097428,19.478378156564187,30.792598439469938,1,11
gb_sample,14750,26.546231266196234,54.707976462102806,47.92487682628324,1,11
gb_sample,13940,26.419928456631524,20.62250559863441,60.08381925271565,1,13
gb_sample,38886,72.78285816407364,37.21196725335805,61.22060190275066,1,11
gb_sample,21549,41.619122928949636,45.81671551915331,18.716760856571295,1,11
gb_sample,8453,15.354463052032399,16.930711236489717,34.48202394143099,1,11
gb_sample,38072,74.43853429644946,12.514819034308296,70.29291156331428,1,11
gb_sample,17040,36.01971519017756,85.5155705688391,19.814183485921514,1,11
gb_sample,42020,80.4400741824457,62.595772811620535,12.105837392772006,1,13
gb_sample,21511,39.826246844573646,74.41374510467699,96.29619278268446,1,9
gb_sample,23838,44.063314736645566,21.867133878867307,90.1863924803432,1,13
gb_sample,21916,35.03509645422481,67.96278594421736,88.58524537065507,1,11
gb_sample,20720,39.92461842496376,2.605508275338434,81.23730237098519,1,11
gb_sample,28966,53.887846079969286,73.3629432723101,40.688672269785144,1,11
