atom_id,delta_e_kj_mol,pe_eV,bulk_reference_mean_pe_eV,bulk_reference_std_pe_eV,bulk_reference_count,x_A,y_A,z_A,first_neighbor_count
125928,18.195092188148834,-552949.942349403,-552950.1309282449,0.01281383610860636,50,103.54259796910385,134.3951203326698,37.32401826391011,9
5506,-15.424914095334769,-552950.290796214,-552950.1309282449,0.01281383610860636,50,5.471062331249531,138.2757214117903,92.02164686873297,11
81014,11.63176074300056,-552950.01037354,-552950.1309282449,0.01281383610860636,50,67.7482897816079,3.5389799249124994,37.97911499633387,11
109734,-3.2696852026650305,-552950.164816144,-552950.1309282449,0.01281383610860636,50,87.46066455288836,122.84175299697283,95.77765941770977,11
49254,-1.9085403756006514,-552950.150708872,-552950.1309282449,0.01281383610860636,50,42.32909359695636,101.03302920765435,104.3286821307147,10
156350,6.408680027835616,-552950.064506957,-552950.1309282449,0.01281383610860636,50,129.0829108851947,32.49596301250298,2.0981461890309494,13
130243,9.604198390305665,-552950.031387743,-552950.1309282449,0.01281383610860636,50,107.5567343906417,146.47393660370307,93.86137385213686,14
97469,-3.765952683307227,-552950.169959594,-552950.1309282449,0.01281383610860636,50,79.40836448451881,133.88132999252466,102.43220078440204,11
175993,-1.4690641558204824,-552950.146154022,-552950.1309282449,0.01281383610860636,50,143.58772061287976,141.49458003474967,135.68891175562962,11
23777,-2.301747527621246,-552950.154784177,-552950.1309282449,0.01281383610860636,50,16.009457764670078,143.9167606386187,23.111471074966335,13
120930,2.836475983187791,-552950.101530243,-552950.1309282449,0.01281383610860636,50,98.64177287216071,64.39376630760098,51.414678799973736,13
